order_id,customer_id,product_category,product_price,quantity,order_date,region,payment_method,delivery_days,is_returned,customer_rating,discount_percent,revenue,year,month,week,day_of_week,discounted_price,revenue_per_unit,daily_demand
80906,8dc4a9de-885a-41aa-baf2-b8d52235bbe1,Sports,303.67,1,2023-07-14,North America,CreditCard,9,0,3.7,20,242.94,2023,7,28,4,242.93600000000004,242.94,37
28137,1ef02da5-8edb-4fe1-aba9-4a0ce43144ed,Beauty,421.56,2,2023-07-14,South America,BankTransfer,7,1,3.4,15,716.65,2023,7,28,4,358.326,358.325,46
38105,641b1f4f-dc70-4689-8b93-a42fbefc78b6,Electronics,446.18,3,2023-07-14,North America,BankTransfer,1,0,2.2,0,1338.54,2023,7,28,4,446.18,446.18,41
48477,66c9504e-3d10-4fe5-8322-efb8bbbefdde,Automotive,384.61,4,2023-07-14,South America,CreditCard,7,0,3.9,5,1461.52,2023,7,28,4,365.3795,365.38,22
93024,b7de0036-63b0-4d98-aeab-8b92d0236110,Automotive,486.74,4,2023-07-14,Asia,Cash,9,0,4.9,10,1752.26,2023,7,28,4,438.066,438.065,22
78271,2ef46bec-33d0-4723-b172-00151c869dd2,Sports,86.59,1,2023-07-14,Europe,CreditCard,7,0,3.9,15,73.6,2023,7,28,4,73.6015,73.6,37
67855,89afcbbd-1369-46a7-a06e-ad474314d0a3,Toys,492.37,1,2023-07-14,Asia,CreditCard,4,0,4.7,0,492.37,2023,7,28,4,492.37,492.37,33
71447,52e174d6-d7ed-4944-a6b3-3ffb341ad1fa,Electronics,341.95,1,2023-07-14,South America,PayPal,7,0,2.3,0,341.95,2023,7,28,4,341.95,341.95,41
60110,bf89ea23-3ea9-4808-9767-eeb78252f2b8,Sports,223.98,4,2023-07-14,Africa,Cash,6,0,3.9,10,806.33,2023,7,28,4,201.582,201.5825,37
34459,450ff92f-61ca-4ba5-8222-67b559b968e6,Toys,149.22,2,2023-07-14,Asia,Cash,1,0,2.4,5,283.52,2023,7,28,4,141.759,141.76,33
9231,3f532270-4432-4bd0-902f-1905a778f14e,Fashion,287.58,2,2023-07-14,Asia,PayPal,6,0,4.1,0,575.16,2023,7,28,4,287.58,287.58,44
99646,b136302e-92ae-47ca-bcda-a04c8d48ccd3,Home,155.77,5,2023-07-14,Africa,PayPal,6,0,2.9,10,700.96,2023,7,28,4,140.193,140.192,47
18266,92a47018-eaca-4849-98fa-1fe2fd29f979,Home,208.15,1,2023-07-14,South America,CreditCard,2,0,2.3,10,187.34,2023,7,28,4,187.335,187.34,47
92699,c308821f-5da7-4b1b-8ff2-b1001c7c3615,Home,107.38,1,2023-07-14,South America,BankTransfer,1,0,3.6,0,107.38,2023,7,28,4,107.38,107.38,47
24693,9a034e7b-752d-4bab-a951-ccfbd2de6a9e,Electronics,60.46,3,2023-07-14,Asia,CreditCard,8,0,3.7,0,181.38,2023,7,28,4,60.46,60.46,41
58971,a23f3dc8-21e1-4a18-bd83-b67ddd039c8b,Home,313.71,3,2023-07-14,Asia,PayPal,3,0,3.3,0,941.13,2023,7,28,4,313.71,313.71,47
40539,ad104b73-6132-4dae-84dd-8bffd7c89c35,Home,75.83,2,2023-07-14,Oceania,PayPal,7,0,3.3,5,144.08,2023,7,28,4,72.0385,72.04,47
1076,79db7862-8d7d-4772-a08e-2f5c61177270,Beauty,122.59,4,2023-07-14,Europe,CreditCard,1,0,4.2,10,441.32,2023,7,28,4,110.331,110.33,46
11119,4340d816-e17c-4533-99ce-8b2660293a67,Automotive,71.13,1,2023-07-14,Oceania,BankTransfer,1,0,4.7,10,64.02,2023,7,28,4,64.017,64.02,22
95142,89ef7eaf-58c7-4623-9d6f-6fa9788bf398,Sports,466.27,5,2023-07-14,Africa,PayPal,3,0,4.8,10,2098.22,2023,7,28,4,419.643,419.644,37
94791,757974d2-11f3-4f80-9d80-2b76dc2cd71f,Fashion,83.46,1,2023-07-14,South America,PayPal,5,0,2.7,0,83.46,2023,7,28,4,83.46,83.46,44
62043,da0e16c0-f5fb-4c24-bb07-21e8f14c7265,Home,421.73,3,2023-07-14,South America,Cash,5,1,4.7,10,1138.67,2023,7,28,4,379.557,379.5566666666667,47
93840,2bcd9b4e-7f7e-416a-b463-210e6411ab9d,Home,367.08,4,2023-07-14,Oceania,PayPal,8,0,4.9,0,1468.32,2023,7,28,4,367.08,367.08,47
11950,641a6d82-4e19-4e19-86ef-5599c33c62ee,Electronics,226.57,3,2023-07-14,South America,CreditCard,6,0,5.0,0,679.71,2023,7,28,4,226.57,226.57,41
8714,62fc194b-649d-42ad-8556-b8a2db747f33,Electronics,481.56,2,2023-07-14,Asia,Cash,7,0,3.4,5,914.96,2023,7,28,4,457.482,457.48,41
59024,42eda527-4e7b-4a3a-abfd-9acac7a4ec8f,Fashion,428.3,1,2023-07-14,Africa,PayPal,2,0,2.7,10,385.47,2023,7,28,4,385.47,385.47,44
25884,530506a2-2a83-47ae-8d31-321c0eb570cb,Home,82.79,5,2023-07-14,Africa,BankTransfer,5,1,4.2,15,351.86,2023,7,28,4,70.3715,70.372,47
22858,91a87c1f-3037-42a5-aa47-5d406f0fb41e,Toys,53.3,3,2023-07-14,South America,CreditCard,5,0,3.3,5,151.9,2023,7,28,4,50.635,50.63333333333333,33
78047,459103e7-92e7-40f2-a741-a455554469ed,Home,273.63,2,2023-07-14,Europe,BankTransfer,3,0,3.1,0,547.26,2023,7,28,4,273.63,273.63,47
66922,c3d8ea9a-4f6f-4ed3-8376-c0716d32d185,Toys,414.42,2,2023-07-14,Europe,BankTransfer,3,0,3.3,0,828.84,2023,7,28,4,414.42,414.42,33
67934,aff42407-ea2c-457b-88f6-e888ed7e0a9d,Automotive,378.6,1,2023-07-14,Africa,PayPal,1,0,3.1,10,340.74,2023,7,28,4,340.74,340.74,22
15006,b81ae4a3-c4cb-4c68-a319-594f630ee896,Home,178.2,4,2023-07-14,Asia,CreditCard,3,0,4.8,5,677.16,2023,7,28,4,169.29,169.29,47
88907,0480957c-dee9-4938-8e06-1675bc067c19,Automotive,214.91,3,2023-07-14,Oceania,Cash,8,1,2.7,0,644.73,2023,7,28,4,214.91,214.91,22
80843,71663ccb-f439-4f66-ba5a-ebc4c75af8a6,Sports,16.2,5,2023-07-14,Europe,PayPal,1,0,3.6,5,76.95,2023,7,28,4,15.39,15.39,37
11078,3dca0875-ff36-4203-a30d-5097aa189a7d,Beauty,210.44,4,2023-07-14,Asia,BankTransfer,5,0,3.9,0,841.76,2023,7,28,4,210.44,210.44,46
25395,921a9d37-a47d-4534-8553-3759c98757b1,Electronics,39.0,4,2023-07-14,South America,BankTransfer,8,0,4.5,0,156.0,2023,7,28,4,39.0,39.0,41
30970,abe4d36b-45a8-41a1-ae89-55b74e21e25a,Automotive,75.58,2,2023-07-14,Europe,CreditCard,2,0,4.0,0,151.16,2023,7,28,4,75.58,75.58,22
73918,0c17c124-3ba4-480b-b83d-bd0384b90ded,Electronics,310.24,1,2023-07-14,South America,PayPal,2,0,4.7,10,279.22,2023,7,28,4,279.216,279.22,41
40274,a58ede42-38b2-4172-b511-0745e7cc7ac7,Electronics,357.39,5,2023-07-14,Africa,CreditCard,7,0,3.0,0,1786.95,2023,7,28,4,357.39,357.39,41
74538,3c5a02d7-319b-467d-9c5c-2c8466377037,Automotive,368.5,1,2023-07-14,South America,CreditCard,1,0,3.0,5,350.08,2023,7,28,4,350.075,350.08,22
37777,cc136fb5-a0aa-4c52-90bb-28ed4b6b48b6,Beauty,478.31,1,2023-07-14,Africa,BankTransfer,6,0,3.1,5,454.39,2023,7,28,4,454.3945,454.39,46
15609,abb1052a-58fc-48de-8716-1f0cf894331b,Fashion,124.37,1,2023-07-14,South America,Cash,4,0,3.4,15,105.71,2023,7,28,4,105.7145,105.71,44
14886,19b4f0b4-0053-4212-a6ae-02c5a95890e7,Electronics,406.46,2,2023-07-14,North America,CreditCard,6,0,3.0,0,812.92,2023,7,28,4,406.46,406.46,41
37088,2bcaf37d-7d38-40b0-a6dc-16ce99fa55bf,Automotive,98.38,3,2023-07-14,South America,CreditCard,3,0,2.8,5,280.38,2023,7,28,4,93.46099999999998,93.46,22
64345,e6a472ce-bf4e-48f8-ab34-d0fd739279a0,Sports,453.35,3,2023-07-14,North America,PayPal,7,0,2.9,10,1224.05,2023,7,28,4,408.015,408.01666666666665,37
40406,6ef7711c-ee3d-4e92-96bd-084329d39bc9,Beauty,303.93,2,2023-07-14,Europe,Cash,1,1,2.1,5,577.47,2023,7,28,4,288.7335,288.735,46
34246,415902c2-9639-4be2-81b6-fb612730f1d8,Beauty,123.74,2,2023-07-14,Oceania,PayPal,3,1,4.4,0,247.48,2023,7,28,4,123.74,123.74,46
67004,13ae53ab-1d04-4208-822f-e648c68b7964,Fashion,406.01,4,2023-07-14,South America,Cash,8,0,2.8,5,1542.84,2023,7,28,4,385.7095,385.71,44
71077,f1c3fa45-c660-4164-8d18-012104578b5c,Toys,71.04,1,2023-07-14,North America,CreditCard,1,0,2.9,5,67.49,2023,7,28,4,67.488,67.49,33
78401,3a58399a-74db-4ccd-a7f9-dc562fc78951,Toys,394.61,2,2023-07-14,Africa,CreditCard,8,0,2.4,5,749.76,2023,7,28,4,374.8795,374.88,33
16092,a1e0c35e-cae3-4071-a43b-46b47213d4a3,Electronics,15.66,2,2023-07-14,Africa,Cash,7,0,4.2,20,25.06,2023,7,28,4,12.528,12.53,41
4197,8d3a5b2d-881c-4211-89eb-597bf7ceddc4,Toys,224.16,3,2023-07-14,South America,CreditCard,7,0,4.2,0,672.48,2023,7,28,4,224.16,224.16,33
80825,b34ce304-26d3-4deb-9e02-4096684727e8,Fashion,284.13,3,2023-07-14,Oceania,Cash,9,0,4.2,15,724.53,2023,7,28,4,241.5105,241.51,44
38458,cab1e29f-3f5a-43a2-8f45-69d84924feab,Beauty,58.82,2,2023-07-14,Europe,BankTransfer,2,0,3.3,0,117.64,2023,7,28,4,58.82,58.82,46
27102,ca6e539d-f6b6-4724-b647-998e453681d9,Sports,294.68,3,2023-07-14,Oceania,Cash,7,0,4.3,0,884.04,2023,7,28,4,294.68,294.68,37
95391,bb650f92-5be4-4d97-870e-401689cb6a6d,Fashion,109.94,2,2023-07-14,Europe,Cash,2,0,2.3,0,219.88,2023,7,28,4,109.94,109.94,44
65391,ec3b5d16-2b9e-4ed4-94d4-311f40f2b1af,Toys,404.27,5,2023-07-14,North America,Cash,8,0,3.2,5,1920.28,2023,7,28,4,384.0565,384.056,33
63315,355d3e0c-c631-4191-ab51-ac472ccbad70,Beauty,441.43,4,2023-07-14,Europe,PayPal,1,0,4.8,0,1765.72,2023,7,28,4,441.43,441.43,46
88400,81e53ecb-8b8d-48dc-83c0-4c022979784c,Fashion,266.5,2,2023-07-14,Oceania,Cash,4,0,4.6,10,479.7,2023,7,28,4,239.85,239.85,44
1975,7aa1219a-7a93-48bb-acdb-d5f27b44acd0,Beauty,167.61,5,2023-07-14,Africa,BankTransfer,9,0,3.2,0,838.05,2023,7,28,4,167.61,167.61,46
66608,acd68804-e89b-4a2d-85ba-0ce0bd9570ec,Electronics,457.57,4,2023-07-14,Asia,BankTransfer,8,0,4.0,5,1738.77,2023,7,28,4,434.6915,434.6925,41
69318,459bb4e0-0568-4120-b8b2-7455ccd7131d,Fashion,276.13,1,2023-07-14,South America,Cash,6,0,3.1,5,262.32,2023,7,28,4,262.3235,262.32,44
55747,2f596b75-65ea-4049-8b13-598af5d2efae,Fashion,326.53,5,2023-07-14,South America,BankTransfer,9,0,4.7,5,1551.02,2023,7,28,4,310.2035,310.204,44
67508,f5dfc682-51d6-44db-a6f7-8fbfa111b51c,Sports,238.72,5,2023-07-14,Asia,PayPal,1,0,4.8,0,1193.6,2023,7,28,4,238.72,238.72,37
14977,e89f5c90-d421-41da-9519-4b8abd7de7e4,Fashion,255.17,2,2023-07-15,South America,BankTransfer,2,0,3.5,0,510.34,2023,7,28,5,255.17,255.17,26
82833,1884bd22-d451-4896-8d14-aed4d2d7b911,Home,391.71,2,2023-07-15,South America,CreditCard,2,0,4.9,0,783.42,2023,7,28,5,391.71,391.71,48
38278,b0355602-bfb8-4ed1-95c0-26140d8f5f5d,Automotive,111.58,4,2023-07-15,Europe,BankTransfer,4,0,2.7,0,446.32,2023,7,28,5,111.58,111.58,46
34295,fe334a7f-a877-41dc-a7e5-164f8b4d3c9a,Automotive,106.13,4,2023-07-15,North America,Cash,4,0,2.4,0,424.52,2023,7,28,5,106.13,106.13,46
23806,7fb389aa-d168-474c-abc6-684ce06f5497,Sports,268.01,2,2023-07-15,Asia,Cash,1,0,4.4,0,536.02,2023,7,28,5,268.01,268.01,27
46124,5cf98e21-8623-448b-b81c-7140ef346a20,Fashion,174.18,4,2023-07-15,Europe,PayPal,1,0,3.0,0,696.72,2023,7,28,5,174.18,174.18,26
38186,b8ab027b-a3ed-4977-8af9-af85c1ac99b4,Beauty,246.95,1,2023-07-15,Africa,CreditCard,7,0,4.9,0,246.95,2023,7,28,5,246.95,246.95,37
23576,6e8f4bbe-2f9a-40a5-b6fc-2756fa0d5f07,Fashion,449.44,5,2023-07-15,Oceania,PayPal,2,0,2.4,10,2022.48,2023,7,28,5,404.496,404.496,26
66588,814d7f05-e1dc-4a31-8a8b-547b9e540fa5,Fashion,338.06,4,2023-07-15,Europe,Cash,5,0,4.0,10,1217.02,2023,7,28,5,304.254,304.255,26
82923,448f27ca-8df4-49b0-b78f-9538bf3a9b26,Beauty,238.88,1,2023-07-15,North America,PayPal,7,0,2.8,0,238.88,2023,7,28,5,238.88,238.88,37
1454,5bd93609-b297-4782-bcf4-74aace63cb1a,Automotive,251.36,3,2023-07-15,Oceania,BankTransfer,3,0,2.0,10,678.67,2023,7,28,5,226.224,226.22333333333333,46
82977,f8dd88ab-604d-4c8b-9ef7-438a127de22b,Beauty,459.41,3,2023-07-15,South America,CreditCard,4,0,4.8,5,1309.32,2023,7,28,5,436.4395,436.44,37
98860,b255a497-730d-4cb0-89f5-760bb2ae9782,Fashion,49.87,3,2023-07-15,Europe,BankTransfer,9,1,2.2,0,149.61,2023,7,28,5,49.87,49.870000000000005,26
72025,4a18815a-3ca5-4799-8381-239bef60fb61,Toys,305.46,3,2023-07-15,Europe,Cash,8,0,2.7,10,824.74,2023,7,28,5,274.914,274.91333333333336,33
78646,f6395986-c280-43c2-9ab8-f9ccb3941acd,Home,113.73,3,2023-07-15,North America,PayPal,7,0,4.9,5,324.13,2023,7,28,5,108.0435,108.04333333333334,48
65597,047a2df6-567e-4584-9805-766362016354,Electronics,190.75,1,2023-07-15,Asia,CreditCard,1,0,4.1,0,190.75,2023,7,28,5,190.75,190.75,51
55925,c4c4c488-d3a8-4e40-8045-2637fa311e5a,Toys,27.87,1,2023-07-15,North America,PayPal,4,0,4.1,15,23.69,2023,7,28,5,23.6895,23.69,33
7203,bb8cea35-1bc4-4161-aff7-9a573183eab0,Automotive,101.82,2,2023-07-15,Africa,BankTransfer,9,0,3.5,5,193.46,2023,7,28,5,96.72899999999998,96.73,46
55965,4b45ff19-69b7-40a4-95f2-e380555e4f5b,Fashion,140.09,2,2023-07-15,North America,CreditCard,8,0,4.6,15,238.15,2023,7,28,5,119.0765,119.075,26
49168,5afc5811-2d6e-455d-b748-df48d89c4d9e,Fashion,499.96,3,2023-07-15,South America,CreditCard,1,0,4.6,5,1424.89,2023,7,28,5,474.96199999999993,474.96333333333337,26
3862,4775d7ab-d207-4bc4-b885-8b6d23e7cd20,Beauty,343.25,1,2023-07-15,Asia,PayPal,3,0,5.0,10,308.92,2023,7,28,5,308.925,308.92,37
95701,b6befa5e-e562-4028-a9ba-c747bd8bd8e7,Beauty,451.44,2,2023-07-15,Oceania,Cash,7,0,2.6,0,902.88,2023,7,28,5,451.44,451.44,37
28777,565096de-dc7e-4343-9eb0-e24410e48edd,Automotive,424.39,4,2023-07-15,Asia,PayPal,1,0,4.8,0,1697.56,2023,7,28,5,424.39,424.39,46
1765,54fc286f-7457-4d47-9825-301039112943,Electronics,187.05,4,2023-07-15,Africa,BankTransfer,9,0,4.4,5,710.79,2023,7,28,5,177.6975,177.6975,51
74300,a89a44ea-fa54-488f-8178-780b732e87c1,Automotive,368.95,1,2023-07-15,South America,Cash,1,0,3.6,15,313.61,2023,7,28,5,313.6075,313.61,46
51965,7060a51b-2871-467f-8e30-55f70cf96aa6,Toys,370.13,1,2023-07-15,South America,PayPal,2,0,3.0,0,370.13,2023,7,28,5,370.13,370.13,33
42840,40c6dc3f-a384-47e9-870b-81efd1cc50eb,Automotive,5.86,1,2023-07-15,North America,Cash,6,0,5.0,0,5.86,2023,7,28,5,5.86,5.86,46
46872,9d2c98bd-15bd-4b80-af0d-ce9da002cb32,Sports,124.55,2,2023-07-15,Europe,Cash,6,0,2.7,0,249.1,2023,7,28,5,124.55,124.55,27
75617,03a8b9bf-8408-4e17-92dc-d2263b8ff69f,Sports,133.3,3,2023-07-15,Oceania,BankTransfer,3,0,4.4,0,399.9,2023,7,28,5,133.3,133.29999999999998,27
779,9280c5aa-8dd4-495b-9c63-b6f306ba8cd3,Automotive,473.26,1,2023-07-15,Africa,PayPal,9,0,2.4,0,473.26,2023,7,28,5,473.26,473.26,46
59508,e07a6f3a-5510-4825-b051-d68d067d298f,Electronics,268.17,5,2023-07-15,Europe,BankTransfer,7,0,2.0,0,1340.85,2023,7,28,5,268.17,268.17,51
87249,064b1514-86e0-474c-87d4-94c6bb2accd0,Home,470.24,5,2023-07-15,Europe,Cash,3,0,4.4,0,2351.2,2023,7,28,5,470.24,470.24,48
7035,f09e64ef-8bea-4f03-a645-3b43d07e22a1,Home,58.41,4,2023-07-15,Oceania,CreditCard,2,0,2.6,10,210.28,2023,7,28,5,52.569,52.57,48
32925,c0b9e63c-d3d0-4302-8664-5832a1e1d2fa,Home,32.18,4,2023-07-15,Oceania,CreditCard,1,0,4.2,0,128.72,2023,7,28,5,32.18,32.18,48
70942,a85e05f4-5322-4f82-8922-57c2e9039ef0,Toys,196.01,3,2023-07-15,Oceania,Cash,5,0,3.9,15,499.83,2023,7,28,5,166.6085,166.61,33
46478,334d4a2a-67c9-45fa-845c-f9c824523885,Home,196.8,2,2023-07-15,South America,PayPal,3,0,2.5,0,393.6,2023,7,28,5,196.8,196.8,48
39760,e1966848-1c2e-43c0-ae35-0b91dd70769d,Electronics,248.83,5,2023-07-15,Africa,CreditCard,6,1,4.2,0,1244.15,2023,7,28,5,248.83,248.83,51
60854,3a5722bb-4f56-4c1b-a526-f7a83dff4447,Beauty,359.94,2,2023-07-15,South America,Cash,7,0,4.5,0,719.88,2023,7,28,5,359.94,359.94,37
58458,773772ae-0405-4757-ac5d-31b26367d7fe,Home,225.79,4,2023-07-15,North America,PayPal,7,0,2.7,0,903.16,2023,7,28,5,225.79,225.79,48
51151,afaebb31-65d5-403c-9a77-5ddb1202aa5b,Sports,495.88,3,2023-07-15,Oceania,PayPal,2,0,4.7,0,1487.64,2023,7,28,5,495.88,495.88000000000005,27
44150,fc430576-ee15-4f91-a0ec-8cd6368cf105,Beauty,232.72,1,2023-07-15,North America,PayPal,6,0,2.1,0,232.72,2023,7,28,5,232.72,232.72,37
28275,811b964e-662c-4615-abab-24e178127005,Automotive,286.49,3,2023-07-15,South America,PayPal,1,0,4.6,0,859.47,2023,7,28,5,286.49,286.49,46
72634,7f3d6470-d3ba-4090-945a-f5ff2bdd201e,Beauty,437.35,1,2023-07-15,Africa,CreditCard,2,0,2.1,10,393.62,2023,7,28,5,393.615,393.62,37
78844,04a4f7ad-8211-477a-bf27-e649d34aef1d,Beauty,476.31,5,2023-07-15,Europe,Cash,3,0,2.7,0,2381.55,2023,7,28,5,476.31,476.31000000000006,37
33039,39ff3a9a-c3df-4b04-ae38-7e44205b463d,Home,150.48,4,2023-07-15,Oceania,Cash,4,0,3.3,0,601.92,2023,7,28,5,150.48,150.48,48
86635,131bd638-36cf-4c51-980a-244cd7fc2b22,Sports,373.72,5,2023-07-15,Africa,CreditCard,9,0,4.5,20,1494.88,2023,7,28,5,298.97600000000006,298.976,27
65155,815d89f4-e105-4b77-8dde-ce4333a4db16,Electronics,124.52,4,2023-07-15,Europe,CreditCard,4,0,4.4,5,473.18,2023,7,28,5,118.294,118.295,51
22017,4f8c206f-5163-4446-8c92-ccaf3d74b046,Sports,71.37,2,2023-07-15,Europe,CreditCard,3,0,4.1,0,142.74,2023,7,28,5,71.37,71.37,27
84162,de518a37-2875-45a8-bcb3-65033ff0cfa4,Beauty,261.23,5,2023-07-15,North America,PayPal,4,1,4.3,15,1110.23,2023,7,28,5,222.0455,222.046,37
88810,ec60bc26-1889-4aaa-a07e-02b03eab5548,Automotive,98.4,3,2023-07-15,Europe,Cash,4,0,4.7,20,236.16,2023,7,28,5,78.72000000000001,78.72,46
58127,92581c47-9f5d-401d-9558-25a8ddec8a47,Toys,423.09,5,2023-07-15,South America,PayPal,9,0,3.4,0,2115.45,2023,7,28,5,423.09,423.09,33
56132,4a80430e-f7a0-426b-8be0-d4ed7e16a786,Sports,189.54,1,2023-07-15,Oceania,BankTransfer,4,0,4.8,0,189.54,2023,7,28,5,189.54,189.54,27
31597,d3ad13e4-ffdf-494d-99ee-454e1533a36b,Electronics,330.68,1,2023-07-15,South America,BankTransfer,5,0,3.7,5,314.15,2023,7,28,5,314.146,314.15,51
41795,82c0be26-1667-43d4-a12c-c50c3914e7e6,Electronics,484.77,2,2023-07-15,Europe,PayPal,4,0,2.2,0,969.54,2023,7,28,5,484.77,484.77,51
92778,0db7ae79-3f60-4bdc-94a5-c4da180ce51f,Automotive,326.39,2,2023-07-15,Oceania,CreditCard,9,0,2.9,20,522.22,2023,7,28,5,261.112,261.11,46
36638,75b3d827-cc6b-4406-901b-ebd66dc5234b,Toys,377.21,5,2023-07-15,Asia,CreditCard,4,0,2.1,10,1697.44,2023,7,28,5,339.489,339.488,33
58500,e40f0327-52d8-4a03-bfe6-fa1a955db3be,Sports,28.15,1,2023-07-15,Oceania,Cash,3,0,3.9,5,26.74,2023,7,28,5,26.7425,26.74,27
20720,3727a3a7-4b57-4744-8a8d-60d8b016b20b,Beauty,259.98,2,2023-07-15,Oceania,PayPal,9,0,4.2,0,519.96,2023,7,28,5,259.98,259.98,37
89295,54b229f3-89a2-4481-ae2d-4a28fcdfe86f,Beauty,304.73,5,2023-07-15,Oceania,BankTransfer,9,0,2.7,5,1447.47,2023,7,28,5,289.4935,289.494,37
55390,7328359d-1c28-4206-b4fe-7ac37d9b71d8,Fashion,268.22,3,2023-07-15,Africa,PayPal,5,0,2.6,10,724.19,2023,7,28,5,241.398,241.39666666666668,26
55405,79c4c804-c495-4770-ba5d-a8333d388d85,Automotive,112.86,2,2023-07-15,North America,PayPal,4,0,3.4,5,214.43,2023,7,28,5,107.217,107.215,46
58102,6a178f78-b9ba-4b15-a638-b0a6c8c8c329,Automotive,188.48,4,2023-07-15,North America,CreditCard,9,0,4.9,10,678.53,2023,7,28,5,169.632,169.6325,46
62560,1da9c056-f981-48a4-9be8-7afeb7f95f0e,Home,305.6,2,2023-07-15,Oceania,Cash,8,0,2.6,5,580.64,2023,7,28,5,290.32,290.32,48
16447,f31a21ef-4a29-4380-adc5-4709fa744ca5,Electronics,239.95,2,2023-07-15,Asia,Cash,1,0,2.9,10,431.91,2023,7,28,5,215.955,215.955,51
61685,9061735c-22bd-45ff-a8a1-a68b0a0f7788,Home,78.26,3,2023-07-15,Oceania,Cash,6,0,4.0,10,211.3,2023,7,28,5,70.43400000000001,70.43333333333334,48
16260,5ed50843-8e1e-4f05-98eb-1b1c31e1ed5e,Electronics,411.3,4,2023-07-15,Asia,CreditCard,1,0,2.4,0,1645.2,2023,7,28,5,411.3,411.3,51
16316,6a050b55-91e5-4b41-83bc-84fae90b36f3,Sports,297.69,4,2023-07-15,Europe,PayPal,5,0,4.8,10,1071.68,2023,7,28,5,267.921,267.92,27
82633,aba59ee0-db97-412a-b28d-e8326e2939e9,Sports,192.41,4,2023-07-15,Asia,CreditCard,7,0,2.8,5,731.16,2023,7,28,5,182.7895,182.79,27
96322,f3184fc0-a107-42b7-bdcf-01312768f4bf,Toys,146.12,5,2023-07-15,North America,BankTransfer,3,0,4.3,0,730.6,2023,7,28,5,146.12,146.12,33
24181,d8c87f47-ceda-4073-a33a-09ecee8214b0,Electronics,126.33,5,2023-07-15,North America,PayPal,2,0,3.5,0,631.65,2023,7,28,5,126.33,126.33,51
30483,313161a5-5a15-4fff-92ad-93457c7d8b97,Electronics,274.69,2,2023-07-15,North America,CreditCard,6,1,3.2,15,466.97,2023,7,28,5,233.4865,233.485,51
14571,4e0cad29-1fc5-487a-b5b7-0895e0536baa,Automotive,7.98,4,2023-07-15,Oceania,PayPal,3,0,2.9,0,31.92,2023,7,28,5,7.98,7.98,46
89510,52687ba3-17cf-45de-86b6-5c4c4b5c9c5a,Electronics,193.18,3,2023-07-15,South America,CreditCard,5,0,2.5,5,550.56,2023,7,28,5,183.521,183.52,51
32458,7c7560d3-5e13-48e8-914d-b3cde813ae0a,Beauty,325.56,4,2023-07-15,North America,BankTransfer,8,0,4.8,5,1237.13,2023,7,28,5,309.282,309.2825,37
73921,cedf6c68-28d8-4897-aecb-23b9e3dd16ae,Toys,349.66,1,2023-07-15,Africa,Cash,2,0,2.3,5,332.18,2023,7,28,5,332.177,332.18,33
85190,f6c55977-09e9-4ba9-afee-004944780260,Toys,323.98,3,2023-07-15,South America,BankTransfer,3,0,4.0,10,874.75,2023,7,28,5,291.58200000000005,291.5833333333333,33
60227,10d28255-1e8c-40a0-9d5d-44f32005dce6,Electronics,336.52,1,2023-07-15,South America,PayPal,5,0,3.9,5,319.69,2023,7,28,5,319.694,319.69,51
75350,cd5a004b-07fb-43c2-89c2-82898d4cd76b,Home,16.73,3,2023-07-15,Asia,Cash,1,1,4.8,0,50.19,2023,7,28,5,16.73,16.73,48
65315,264f47e6-5173-4344-87a1-592a36f375c7,Toys,415.63,3,2023-07-15,Oceania,Cash,8,0,2.3,5,1184.55,2023,7,28,5,394.8485,394.85,33
11278,ce7878c3-dc4e-4d81-95c7-c261ee457bb8,Toys,158.49,3,2023-07-15,Oceania,BankTransfer,7,0,3.3,0,475.47,2023,7,28,5,158.49,158.49,33
75465,e746ab5b-539a-481b-baa2-e6a180ffe136,Automotive,472.0,4,2023-07-15,Europe,BankTransfer,1,0,2.5,0,1888.0,2023,7,28,5,472.0,472.0,46
36314,52d75563-2fb0-45f6-8d35-dd4b5e108f8e,Automotive,235.6,4,2023-07-15,Oceania,Cash,6,0,2.1,0,942.4,2023,7,28,5,235.6,235.6,46
78041,1c82cf5e-8a4c-4b2a-bbd7-dc7839ad31e2,Home,112.98,5,2023-07-15,South America,BankTransfer,5,0,3.4,15,480.16,2023,7,28,5,96.033,96.032,48
52034,09d4d529-2a06-4808-a300-9972d180ab25,Electronics,245.93,4,2023-07-15,Asia,CreditCard,7,1,3.3,5,934.53,2023,7,28,5,233.6335,233.6325,51
37661,7f6bc57f-e6c2-4c42-a8de-070695f82162,Home,196.11,5,2023-07-15,Europe,PayPal,2,0,3.7,0,980.55,2023,7,28,5,196.11,196.11,48
36055,d2ad886f-d124-4ab8-a1db-ffa8fbbb21c3,Electronics,157.45,4,2023-07-15,South America,PayPal,2,0,4.9,0,629.8,2023,7,28,5,157.45,157.45,51
34103,d8cbbbdf-d713-4c0d-a657-1529dda5d74a,Beauty,134.86,4,2023-07-15,North America,BankTransfer,8,0,2.2,15,458.52,2023,7,28,5,114.631,114.63,37
21439,e2f6896c-f768-42a4-bff0-5450a64915e6,Electronics,371.12,4,2023-07-15,Oceania,PayPal,6,0,3.4,0,1484.48,2023,7,28,5,371.12,371.12,51
