order_id,customer_id,product_category,product_price,quantity,order_date,region,payment_method,delivery_days,is_returned,customer_rating,discount_percent,revenue,year,month,week,day_of_week,discounted_price,revenue_per_unit,daily_demand
29494,e24740a5-3de4-497d-b5f1-6da6f7e4b2af,Automotive,447.89,2,2023-02-25,Oceania,Cash,5,0,4.6,0,895.78,2023,2,8,5,447.89,447.89,33
29495,fa7baa06-24c3-483e-a0ea-09556249279d,Fashion,95.91,5,2024-10-17,Oceania,Cash,7,0,3.8,0,479.55,2024,10,42,3,95.91,95.91,40
29496,6415beeb-eb8c-4af5-a450-420f5f3b02c3,Automotive,151.344,4,2023-11-09,Africa,CreditCard,8,0,5.0,0,605.38,2023,11,45,3,151.344,151.345,56
29497,554667bb-ab0f-4cfa-9d75-8032912e0c78,Fashion,100.566,2,2024-11-04,Africa,CreditCard,6,0,4.7,5,191.08,2024,11,45,0,95.5377,95.54,60
29498,a4bc76bc-bf5b-4949-b3e1-ef113ee98430,Sports,395.45,5,2024-04-24,Europe,CreditCard,9,0,3.7,10,1779.52,2024,4,17,2,355.905,355.904,34
29499,ad03648c-dcff-4f66-9a37-ebecba3d5b0a,Home,184.29,2,2023-12-06,Oceania,CreditCard,9,0,4.4,0,368.58,2023,12,49,2,184.29,184.29,38
29500,8e7dddb2-57f6-4ee1-81f5-150a3d5472ff,Home,391.27,3,2025-01-31,North America,Cash,2,0,3.7,15,997.74,2025,1,5,4,332.5795,332.58,49
29501,ef850585-148d-4198-b3fa-3920c9bf6704,Automotive,416.57,5,2023-08-18,Asia,PayPal,7,0,2.6,0,2082.85,2023,8,33,4,416.57,416.57,59
29502,61405eab-b161-40d7-bfe8-026389fd4aab,Fashion,102.76,5,2023-06-17,Africa,BankTransfer,4,0,2.6,0,513.8,2023,6,24,5,102.76,102.75999999999999,33
29503,00d8fc51-4839-4203-ab0e-11fa2a505852,Fashion,401.68,4,2025-06-07,Asia,CreditCard,4,0,3.6,0,1606.72,2025,6,23,5,401.68,401.68,33
29504,60c1fbb1-6db3-4dbe-ac28-801147df405d,Toys,299.62,3,2025-07-08,Europe,Cash,1,0,3.4,5,853.92,2025,7,28,1,284.639,284.64,26
29505,1045accf-d6de-4eb3-8718-93f517a4507f,Home,214.9,3,2023-09-29,Africa,Cash,7,0,3.3,5,612.46,2023,9,39,4,204.155,204.15333333333334,28
29506,afb9b175-f808-493a-af4c-460508f0d796,Fashion,498.23,3,2025-04-23,Asia,PayPal,3,0,4.2,10,1345.22,2025,4,17,2,448.40700000000004,448.4066666666667,50
29507,10a9391d-b3f9-40fc-affe-4252e95110a8,Fashion,283.15,1,2025-03-06,North America,CreditCard,9,0,3.4,0,283.15,2025,3,10,3,283.15,283.15,18
29508,81e2db6e-be49-4a02-98f9-8c93929b98d1,Electronics,313.08,1,2024-01-08,Europe,Cash,5,0,4.2,0,313.08,2024,1,2,0,313.08,313.08,32
29509,6030c3ca-caff-49c0-916c-5a1edb6c4930,Automotive,277.61,1,2024-02-16,Europe,CreditCard,8,0,4.7,10,249.85,2024,2,7,4,249.84900000000002,249.85,59
29510,33e46fcf-9cc4-4102-8779-a5571770ccad,Beauty,137.69,1,2024-09-07,Asia,PayPal,1,0,3.4,0,137.69,2024,9,36,5,137.69,137.69,20
29511,b239f59e-92ec-4d08-a605-1829b7355d63,Home,69.47,1,2023-08-14,Oceania,CreditCard,4,0,3.4,5,66.0,2023,8,33,0,65.9965,66.0,50
29512,3166f4d0-5300-40f7-ae55-b2218abe1f2b,Beauty,405.62,5,2023-06-28,Europe,CreditCard,2,0,3.2,10,1825.29,2023,6,26,2,365.058,365.058,43
29513,62897434-fdaa-4ccd-ad88-0a88ff592f4b,Automotive,184.8,2,2023-01-20,Africa,CreditCard,3,0,2.8,0,369.6,2023,1,3,4,184.8,184.8,57
29514,5b4be0ff-4c87-49da-9ce0-b264c608e8b1,Automotive,208.48,1,2024-02-28,Asia,Cash,1,0,3.8,20,166.78,2024,2,9,2,166.784,166.78,32
29515,8dad3564-13ac-40ee-ab8b-1ad3046fd7a3,Electronics,92.088,2,2025-11-09,Oceania,Cash,7,0,2.7,5,174.97,2025,11,45,6,87.4836,87.485,69
29516,8f202014-7ac5-40dc-8fba-0368125c5c26,Beauty,339.27,2,2023-09-03,Oceania,Cash,4,0,4.1,0,678.54,2023,9,35,6,339.27,339.27,40
29517,f5f09c71-0e92-41f4-9ff5-59c65cf33361,Fashion,148.45,5,2024-01-02,Oceania,PayPal,9,0,4.3,0,742.25,2024,1,1,1,148.45,148.45,40
29518,4d02152d-76c1-4764-9082-e0c03a29f767,Fashion,92.21,3,2025-12-20,North America,PayPal,6,0,2.7,15,235.14,2025,12,51,5,78.37849999999999,78.38,31
29519,62810c02-33ea-40db-b697-4d1bc09585d6,Automotive,477.61,2,2024-08-28,South America,Cash,3,0,3.9,0,955.22,2024,8,35,2,477.61,477.61,30
29520,56e03e97-2d42-4f7f-9326-5657a56a0e3a,Electronics,174.39,2,2023-12-14,North America,CreditCard,9,0,2.7,20,279.02,2023,12,50,3,139.512,139.51,36
29521,c204ca38-2a82-4197-88ef-a84610cb51c6,Sports,229.14,1,2025-07-15,Europe,PayPal,7,0,2.9,0,229.14,2025,7,29,1,229.14,229.14,15
29522,b778ea24-d3bf-47ab-a8f4-dd83a91f262e,Electronics,244.68,4,2025-09-27,Africa,CreditCard,7,0,4.9,5,929.78,2025,9,39,5,232.446,232.445,26
29523,f6d2212f-18f6-441e-a000-971d631f2b1b,Sports,188.68,5,2025-08-12,Asia,Cash,9,0,3.5,0,943.4,2025,8,33,1,188.68,188.68,35
29524,f6c45ed5-868d-4efb-ab87-aab3f170b904,Fashion,405.44,1,2024-03-17,Africa,Cash,3,0,2.0,10,364.9,2024,3,11,6,364.896,364.9,25
29525,21640271-145c-435f-ad3a-76e09a5dfa23,Toys,6.63,4,2025-10-10,South America,BankTransfer,9,0,4.4,0,26.52,2025,10,41,4,6.63,6.63,24
29526,d08378aa-53ef-40d9-9039-650b4fc157fb,Sports,333.15,2,2024-03-27,South America,Cash,7,0,3.5,15,566.35,2024,3,13,2,283.17749999999995,283.175,42
29527,27d2de1e-1117-419e-a8f1-4e03b6c720af,Sports,35.45,2,2025-07-12,North America,PayPal,4,0,4.1,10,63.81,2025,7,28,5,31.905000000000005,31.905,25
29528,ca4949b1-a707-42ce-8b55-926d14aa4dc0,Automotive,163.53900000000002,2,2024-11-15,North America,BankTransfer,7,0,2.5,0,327.08,2024,11,46,4,163.53900000000002,163.54,70
29529,ca583026-3d79-4f39-9fe5-7cefa004f656,Sports,301.13,4,2024-07-24,North America,CreditCard,4,0,2.4,0,1204.52,2024,7,30,2,301.13,301.13,41
29530,7464c839-8bdb-477b-b65b-4c33ce12024d,Electronics,142.67,3,2023-05-17,Africa,BankTransfer,6,0,3.5,0,428.01,2023,5,20,2,142.67,142.67,35
29531,aed0a9bc-0b8c-4974-8466-184534f222bd,Toys,490.48,2,2023-07-23,Oceania,CreditCard,9,0,4.9,15,833.82,2023,7,29,6,416.908,416.91,60
29532,3c22e67f-cbe6-4fc4-89f6-886962e51517,Toys,434.56500000000005,4,2024-11-21,Oceania,Cash,9,0,4.5,0,1738.26,2024,11,47,3,434.56500000000005,434.565,57
29533,ee525fc1-d117-429c-a8e3-63faa65eaeec,Beauty,226.58,1,2025-12-30,Oceania,Cash,7,0,4.4,0,226.58,2025,12,1,1,226.58,226.58,63
29534,71a2b93c-96e1-4e8d-8170-b553cc97d77d,Electronics,449.73,4,2025-01-28,Asia,BankTransfer,2,0,2.1,5,1708.97,2025,1,5,1,427.2435,427.2425,57
29535,b1ae9176-f6dc-49f6-884b-5f169a21aea8,Automotive,358.0,2,2024-10-09,North America,CreditCard,3,0,2.4,0,716.0,2024,10,41,2,358.0,358.0,35
29536,3a289a44-7608-431b-b27d-216c5bd24f53,Beauty,146.61,2,2024-10-24,North America,PayPal,9,1,4.9,10,263.9,2024,10,43,3,131.949,131.95,31
29537,762cd511-f827-4761-be1c-2f0577d15700,Automotive,104.95,5,2025-07-31,Europe,Cash,7,0,2.4,10,472.28,2025,7,31,3,94.455,94.45599999999999,39
29538,bdf2d2ca-f332-4769-af87-ba205e145aef,Sports,137.51,2,2025-12-01,South America,Cash,3,0,3.7,0,275.02,2025,12,49,0,137.51,137.51,28
29539,a160085f-ee9c-4ba6-b0be-d7e6be6a9aa5,Toys,216.12,5,2023-09-30,Asia,Cash,6,0,2.7,5,1026.57,2023,9,39,5,205.314,205.314,43
29540,1a553d81-a4b8-4cf1-8bfa-7b9feaadc4cc,Home,289.6,1,2024-08-22,Oceania,Cash,5,0,2.3,10,260.64,2024,8,34,3,260.64000000000004,260.64,44
29541,db7c5730-971d-414c-8cd2-e4f50589ec51,Automotive,431.62,4,2023-09-19,South America,PayPal,9,0,2.8,0,1726.48,2023,9,38,1,431.62,431.62,60
29542,080eb8ee-234d-4212-9eb4-64d34eda8549,Home,489.46,3,2025-03-19,Asia,PayPal,2,0,4.9,0,1468.38,2025,3,12,2,489.46,489.46000000000004,71
29543,c5c9033c-f7eb-45f1-a05b-332a7a900e4c,Fashion,336.29,3,2025-08-22,South America,Cash,3,0,3.4,10,907.98,2025,8,34,4,302.661,302.66,56
29544,45c17062-fd8d-4f60-9be9-0b935666d501,Automotive,485.27,4,2025-12-02,Europe,Cash,5,0,4.0,0,1941.08,2025,12,49,1,485.27,485.27,35
29545,7ecaa621-316a-4ea6-8197-c609be880b26,Electronics,210.2,1,2025-09-04,Asia,CreditCard,9,0,4.3,10,189.18,2025,9,36,3,189.18,189.18,57
29546,4c855cfe-959b-4536-831e-d8b462a074ae,Toys,432.79,4,2023-05-05,Europe,CreditCard,5,0,2.4,0,1731.16,2023,5,18,4,432.79,432.79,37
29547,fadc5f0a-317d-4fa8-9461-8901b1b3b03b,Fashion,480.94,1,2024-02-12,Asia,BankTransfer,6,0,2.3,0,480.94,2024,2,7,0,480.94,480.94,28
29548,ef4266df-05f8-48e7-b0db-49873c9422b2,Fashion,480.42,4,2025-05-07,Africa,Cash,4,0,2.7,0,1921.68,2025,5,19,2,480.42,480.42,53
29549,e2b94f55-dd4f-474c-8335-68df97dd6541,Home,495.71,1,2023-07-12,North America,PayPal,5,0,4.5,0,495.71,2023,7,28,2,495.71,495.71,61
29550,51c04ecb-bb60-43e3-8123-8e20f98dd6a8,Electronics,287.9,3,2024-10-25,Africa,CreditCard,3,0,4.5,0,863.7,2024,10,43,4,287.9,287.90000000000003,40
29551,ead9ee61-b6ce-4198-a7e1-8a115c6bbcfa,Toys,460.39,2,2023-06-28,North America,Cash,9,0,4.0,0,920.78,2023,6,26,2,460.39,460.39,42
29552,52e01640-5fdd-4c1a-92a4-81cf22983f21,Home,471.92,5,2023-04-10,North America,CreditCard,3,0,3.7,0,2359.6,2023,4,15,0,471.92,471.91999999999996,43
29553,9f24c89b-ddae-4a33-b561-54184a548d12,Electronics,229.38,4,2023-01-04,Africa,Cash,3,0,4.3,0,917.52,2023,1,1,2,229.38,229.38,53
29554,20119afd-cf2a-4136-8170-fe88b4d9ebbe,Beauty,146.65,3,2025-02-18,Oceania,Cash,3,0,3.7,0,439.95,2025,2,8,1,146.65,146.65,47
29555,ff829517-5753-4be1-826f-e5542b4820ca,Fashion,293.77,2,2023-01-09,Africa,BankTransfer,2,1,4.5,5,558.16,2023,1,2,0,279.08149999999995,279.08,25
29556,425e94b8-1233-4bdb-ac05-63cbdde10ea7,Sports,124.24,3,2023-08-21,Africa,CreditCard,2,0,2.2,20,298.18,2023,8,34,0,99.392,99.39333333333333,34
29557,c09bdc4c-3c2c-46b3-a488-aaa41754803d,Electronics,133.17,3,2024-05-01,Europe,BankTransfer,7,0,4.3,5,379.53,2024,5,18,2,126.51149999999998,126.50999999999999,52
29558,25dcf4e2-33e0-4555-bc85-8724645cad0f,Fashion,17.09,1,2024-06-20,Europe,BankTransfer,8,0,4.8,0,17.09,2024,6,25,3,17.09,17.09,59
29559,8725268a-50b7-4b84-a188-1d0359e31fc9,Sports,173.62,5,2025-10-17,South America,PayPal,1,0,3.0,0,868.1,2025,10,42,4,173.62,173.62,48
29560,1bc9a406-db54-4def-ae61-8a74c631bbc6,Toys,95.75,2,2023-09-12,South America,Cash,9,0,4.4,0,191.5,2023,9,37,1,95.75,95.75,35
29561,30950ae5-bc09-47c4-b609-66943c35b27d,Home,256.39,5,2023-01-19,South America,Cash,1,0,3.6,15,1089.66,2023,1,3,3,217.93149999999997,217.93200000000002,42
29562,02c327f1-36ab-4894-a705-4577ed7f9d5a,Home,333.1,4,2023-10-16,North America,PayPal,1,0,3.7,5,1265.78,2023,10,42,0,316.445,316.445,38
29563,ce9fcfca-197b-4d17-ad74-e73859088d91,Home,180.53,3,2023-12-06,Europe,CreditCard,2,1,2.6,10,487.43,2023,12,49,2,162.477,162.47666666666666,38
29564,3a2ef0d4-e6a7-4db2-a0ee-052ce563538c,Fashion,98.47,1,2024-04-05,Oceania,CreditCard,6,0,2.3,0,98.47,2024,4,14,4,98.47,98.47,27
29565,abcd59d6-1fb4-4222-93f1-5f091b9ebf85,Fashion,349.893,5,2023-11-25,North America,CreditCard,8,0,3.4,0,1749.46,2023,11,47,5,349.893,349.892,49
29566,7e1e1fb4-3e7f-4ec0-b314-cce2a7fec4b4,Home,422.0,1,2025-05-27,Africa,Cash,2,0,2.7,0,422.0,2025,5,22,1,422.0,422.0,35
29567,b24ecc2a-34e6-49a1-b122-8ebb23c2063a,Fashion,414.1,4,2023-06-29,North America,CreditCard,7,0,3.3,0,1656.4,2023,6,26,3,414.1,414.1,56
29568,6ba17ab7-d4b3-417e-9e50-3f67fc3ac5d3,Sports,398.68,2,2023-01-27,Europe,Cash,1,0,2.2,5,757.49,2023,1,4,4,378.746,378.745,33
29569,9ed69269-b02c-48d1-b78b-f9dd7828de04,Fashion,454.79,2,2025-01-11,Europe,BankTransfer,6,0,2.2,20,727.66,2025,1,2,5,363.83200000000005,363.83,33
29570,be122fed-2e2f-42fe-82fa-38250ddac130,Automotive,276.46,3,2023-03-10,Africa,BankTransfer,1,0,2.2,10,746.44,2023,3,10,4,248.814,248.81333333333336,54
29571,3617da3d-f1fc-4bec-9fec-ba38f38a50ca,Toys,200.53,5,2023-08-06,South America,BankTransfer,4,0,3.4,5,952.52,2023,8,31,6,190.5035,190.504,45
29572,b9e01792-5ed4-4f1c-9e6d-cc47bdc4087a,Sports,169.53,5,2024-02-15,North America,Cash,6,1,4.7,0,847.65,2024,2,7,3,169.53,169.53,57
29573,ec9e27e4-bd73-4876-ad09-223ba1d01688,Home,148.25,3,2025-03-11,Europe,CreditCard,5,0,4.4,15,378.04,2025,3,11,1,126.0125,126.01333333333334,22
29574,1e005657-d048-4e32-938f-627626dea97b,Home,353.68,3,2025-04-06,Africa,CreditCard,1,0,2.5,0,1061.04,2025,4,14,6,353.68,353.68,38
29575,95f7b777-843d-462b-9a95-6662139bdf4f,Fashion,101.43,3,2023-04-16,Africa,Cash,2,1,3.0,0,304.29,2023,4,15,6,101.43,101.43,34
29576,8c9d3d73-9288-4e3d-b1cf-c8af07abbc83,Home,258.34,2,2024-01-01,Oceania,PayPal,9,0,4.2,0,516.68,2024,1,1,0,258.34,258.34,27
29577,0c802537-bb19-43a1-a9a2-d510374e79e8,Electronics,196.47,2,2024-03-30,Europe,BankTransfer,5,0,4.5,5,373.29,2024,3,13,5,186.6465,186.645,31
29578,91ea2904-95b2-4a8d-bb68-de4c81e3213b,Toys,380.85,3,2025-03-26,Europe,CreditCard,9,0,2.9,5,1085.42,2025,3,13,2,361.8075,361.8066666666667,44
29579,34e46f07-380c-452f-a294-5c5936981525,Fashion,145.99,3,2024-12-09,South America,Cash,9,0,2.2,0,437.97,2024,12,50,0,145.99,145.99,31
29580,d2b3e301-a70f-4cdb-99e0-706b0bf51c2e,Electronics,63.11,4,2024-08-16,Asia,PayPal,4,0,2.0,0,252.44,2024,8,33,4,63.11,63.11,45
29581,ce30739b-842a-4268-b030-b76f102f4565,Beauty,281.36,3,2023-12-07,Africa,BankTransfer,5,0,3.3,10,759.67,2023,12,49,3,253.22400000000002,253.22333333333333,59
29582,a159afa5-151b-4b76-9ace-ee51a62fd0cc,Sports,87.01,5,2024-02-02,Africa,BankTransfer,2,0,4.1,5,413.3,2024,2,5,4,82.6595,82.66,56
29583,f105a763-8ff0-4391-9b7c-7b2ea513dc3b,Electronics,241.44,1,2025-04-15,Europe,PayPal,9,0,3.4,0,241.44,2025,4,16,1,241.44,241.44,67
29584,d26a42fe-6c3a-423c-8fcf-8ef9fdf80988,Toys,408.48,1,2024-05-09,Oceania,PayPal,9,0,4.2,5,388.06,2024,5,19,3,388.056,388.06,49
29585,0493c5fd-2966-44f8-8560-88c5edbd4e4f,Automotive,119.91,2,2025-06-01,Oceania,CreditCard,6,0,3.1,0,239.82,2025,6,22,6,119.91,119.91,32
29586,e74cdd5e-d29d-4778-8215-517ddbc1648e,Home,8.88,1,2023-04-05,Africa,Cash,8,0,4.3,5,8.44,2023,4,14,2,8.436,8.44,42
29587,90555578-8fd7-4d91-a73b-7e788299e2d1,Fashion,159.94,5,2025-05-16,South America,Cash,9,0,4.7,0,799.7,2025,5,20,4,159.94,159.94,60
29588,a9f4b3b4-eb7d-4f18-a83a-3cd368320d72,Electronics,175.09,3,2023-10-07,South America,BankTransfer,2,0,4.2,5,499.01,2023,10,40,5,166.3355,166.33666666666667,59
29589,1e447d25-a2c6-42b8-81a7-a66ebb7657d9,Sports,74.0,2,2025-02-12,North America,Cash,2,0,2.7,10,133.2,2025,2,7,2,66.60000000000001,66.6,36
29590,3c78f8f3-4416-475c-9e84-3e0d8bac7e4b,Beauty,396.89,4,2025-09-09,Asia,CreditCard,9,0,3.5,0,1587.56,2025,9,37,1,396.89,396.89,44
29591,ec3fd2c2-515b-4539-83b1-940e3434a281,Sports,342.91,3,2025-07-31,Asia,BankTransfer,2,0,2.4,10,925.86,2025,7,31,3,308.619,308.62,21
29592,fece8f34-cebe-44cd-a4f0-bff9ff37999b,Automotive,316.584,2,2025-11-15,Asia,CreditCard,9,0,3.4,20,506.53,2025,11,46,5,253.2672,253.265,35
29593,2de27581-6bf1-4267-84f1-00b7e81c733b,Fashion,28.56,5,2023-09-24,Africa,BankTransfer,3,1,4.5,10,128.52,2023,9,38,6,25.704,25.704,44
29594,e21358be-3f86-4212-8ad6-ed89fbf95b5a,Electronics,127.55,3,2023-10-08,Oceania,CreditCard,1,0,4.6,0,382.65,2023,10,40,6,127.55,127.55,62
29595,b7c3c15f-8167-4874-9e87-9695f14f0cb0,Electronics,240.53,5,2023-12-26,Europe,PayPal,5,0,3.0,15,1022.25,2023,12,52,1,204.4505,204.45,52
29596,fa8a9170-5cc2-4fa0-8224-78758fa17bdf,Beauty,110.6,3,2023-04-08,South America,PayPal,7,0,4.5,5,315.21,2023,4,14,5,105.07,105.07,33
29597,c6063d63-fdb2-446f-8650-04218af1b1c1,Sports,215.23,3,2023-08-03,South America,CreditCard,2,0,2.9,0,645.69,2023,8,31,3,215.23,215.23000000000002,39
29598,f3829aea-a8b3-49b7-bc69-085173b07ee7,Home,84.2,2,2023-12-13,South America,Cash,4,0,3.4,0,168.4,2023,12,50,2,84.2,84.2,30
29599,80101459-6f85-4a52-97cd-0d0cd1f7f21c,Home,110.55,5,2023-07-17,North America,PayPal,4,0,3.5,15,469.84,2023,7,29,0,93.9675,93.96799999999999,31
29600,8e759ad8-6869-40e6-b510-24db094473d7,Sports,340.83,6,2023-11-24,Asia,BankTransfer,5,0,3.5,0,2044.98,2023,11,47,4,340.83,340.83,56
29601,2daaf187-0d2d-4a6f-91a1-4d877eb414f1,Fashion,290.68,1,2024-09-01,Africa,PayPal,1,0,3.2,10,261.61,2024,9,35,6,261.612,261.61,24
29602,42e26965-6b31-4530-88a1-0b40478ba882,Automotive,434.63,5,2025-05-25,Asia,BankTransfer,3,0,2.8,0,2173.15,2025,5,21,6,434.63,434.63,51
29603,331b32ce-ed96-4109-a893-e94e45fc0b77,Beauty,19.87,2,2023-03-20,Europe,Cash,3,0,3.5,15,33.78,2023,3,12,0,16.8895,16.89,27
29604,932b39d3-ef5d-45cd-9829-28d0a7f52aa2,Automotive,416.82,5,2024-12-05,Oceania,Cash,6,0,4.6,0,2084.1,2024,12,49,3,416.82,416.82,34
29605,a23c2390-fc2a-4d41-b8e9-f3348796cc19,Electronics,86.589,6,2025-11-03,Asia,BankTransfer,5,0,3.1,10,467.58,2025,11,45,0,77.9301,77.92999999999999,78
29606,83a77c99-4594-4b38-a1af-80f5b8bdb73d,Automotive,342.675,5,2024-11-30,North America,CreditCard,3,0,3.2,5,1627.71,2024,11,48,5,325.54125,325.54200000000003,67
29607,b9bee51b-b0c8-4feb-873b-b30845f9e73e,Home,372.41,5,2023-05-09,Africa,PayPal,1,0,4.1,0,1862.05,2023,5,19,1,372.41,372.40999999999997,31
29608,2f8e342a-9571-477d-87d5-af34f25178cd,Home,407.93,3,2025-06-12,North America,Cash,2,0,3.4,10,1101.41,2025,6,24,3,367.137,367.1366666666667,30
29609,077ef8fe-78c7-4652-85c2-9f4cafb75410,Home,37.3,4,2023-03-13,Oceania,CreditCard,4,1,3.5,0,149.2,2023,3,11,0,37.3,37.3,37
29610,0a58785d-93a9-4d74-a52e-19dbe1763970,Automotive,8.21,4,2025-04-24,South America,PayPal,1,0,4.8,10,29.56,2025,4,17,3,7.389000000000001,7.39,45
29611,5f6579e8-e840-4928-bc0c-daacceb98163,Fashion,33.83,3,2025-10-12,South America,CreditCard,8,0,4.4,5,96.42,2025,10,41,6,32.13849999999999,32.14,59
29612,cbcb02f0-2518-4946-bbd3-9f0f41721720,Beauty,417.29,3,2023-08-07,North America,CreditCard,8,0,4.8,10,1126.68,2023,8,32,0,375.56100000000004,375.56,40
29613,ed30ec2f-2727-4bb1-adb6-6cfcd40e44a9,Fashion,448.96,5,2025-09-28,Europe,BankTransfer,8,1,2.4,0,2244.8,2025,9,39,6,448.96,448.96000000000004,32
29614,8deeb109-437c-4a24-a3f5-bd11e5880a96,Fashion,374.41,5,2023-09-17,Oceania,CreditCard,6,0,2.3,15,1591.24,2023,9,37,6,318.24850000000004,318.248,42
29615,173414ad-0977-4659-8d6d-821e95355248,Electronics,85.74,1,2025-06-06,Asia,CreditCard,5,0,2.6,20,68.59,2025,6,23,4,68.592,68.59,59
29616,8a774817-6309-46ed-b6b0-dec94d19b451,Automotive,384.86,5,2025-06-26,Europe,CreditCard,1,0,3.5,15,1635.66,2025,6,26,3,327.13100000000003,327.132,44
29617,d996effa-c685-4254-8cd2-6500939a3d2b,Sports,378.9,3,2025-01-27,Asia,BankTransfer,9,0,3.3,5,1079.86,2025,1,5,0,359.955,359.9533333333333,28
29618,66d35949-d328-4741-b507-5a6bd09d5254,Home,177.64,3,2023-07-12,Europe,PayPal,2,0,4.7,0,532.92,2023,7,28,2,177.64,177.64,61
29619,9b5737d1-ac52-498f-a5bf-118930b2bb89,Automotive,442.51,2,2023-05-25,Asia,Cash,8,0,4.4,10,796.52,2023,5,21,3,398.259,398.26,68
29620,e5435bf1-55fb-4a21-9b96-73a3c11ff962,Fashion,72.53999999999999,5,2025-11-24,Oceania,BankTransfer,1,0,3.8,0,362.7,2025,11,48,0,72.53999999999999,72.53999999999999,44
29621,c3bed2c0-5b69-40f3-a442-c3769f71d74a,Electronics,81.67,2,2025-10-01,Oceania,BankTransfer,4,0,2.8,0,163.34,2025,10,40,2,81.67,81.67,44
29622,ad58f8c5-6aa4-4c98-a00c-55f4826e58e2,Electronics,73.28,1,2024-01-19,Oceania,PayPal,2,0,2.5,0,73.28,2024,1,3,4,73.28,73.28,50
29623,1b4f6acc-f28a-40cc-b86d-81fc865a1675,Sports,198.44,3,2024-04-03,Africa,CreditCard,7,1,4.6,0,595.32,2024,4,14,2,198.44,198.44000000000003,37
29624,3f189b89-c7bc-4dd3-8dd7-231745ed63f3,Electronics,317.259,4,2024-11-30,South America,PayPal,6,0,4.0,0,1269.04,2024,11,48,5,317.259,317.26,50
29625,d9ada054-89ed-4eea-856b-e6a0d5bbed9e,Fashion,172.28,5,2024-02-02,Asia,PayPal,9,0,2.3,0,861.4,2024,2,5,4,172.28,172.28,44
29626,f69383cf-5723-4264-a336-32e1408cb9ea,Beauty,468.32,3,2023-04-23,North America,CreditCard,5,0,3.2,0,1404.96,2023,4,16,6,468.32,468.32,68
29627,6bdfab27-3dde-4337-9309-7a1146f786a7,Fashion,417.3,1,2024-07-20,North America,CreditCard,4,0,3.9,0,417.3,2024,7,29,5,417.3,417.3,29
29628,e23eee60-d11d-4abb-9112-5dfd7465b49f,Beauty,89.38,5,2025-07-15,Europe,PayPal,1,0,4.3,10,402.21,2025,7,29,1,80.442,80.442,38
29629,c169ca9e-a6e4-4ad6-b033-06bad7c1c44c,Beauty,378.76,3,2023-08-09,Oceania,PayPal,5,0,2.1,0,1136.28,2023,8,32,2,378.76,378.76,23
29630,30a7b7c9-6aa5-4b1f-a837-57002c1f9ff7,Electronics,184.8,1,2025-07-13,Africa,BankTransfer,9,0,3.1,5,175.56,2025,7,28,6,175.56,175.56,55
29631,aeb000b4-5836-48d5-82b5-33d237c406b9,Home,483.45,1,2023-12-23,Oceania,Cash,8,0,4.2,15,410.93,2023,12,51,5,410.9325,410.93,54
29632,ab6754b0-81bd-4533-8ee6-94bb71e7915f,Electronics,191.33,2,2023-02-14,North America,BankTransfer,7,0,4.8,0,382.66,2023,2,7,1,191.33,191.33,45
29633,7954c226-ebe3-4009-9259-932112034ffe,Home,301.55,1,2025-07-17,Asia,BankTransfer,9,0,3.8,0,301.55,2025,7,29,3,301.55,301.55,39
29634,e21045a7-d510-4d8d-baff-49775bff3c8c,Beauty,176.66,4,2024-02-08,South America,CreditCard,8,0,3.5,0,706.64,2024,2,6,3,176.66,176.66,21
29635,ce21a144-6871-49e5-a0b7-a3ef97d7e88c,Automotive,465.07,2,2024-05-09,Asia,PayPal,6,0,2.3,0,930.14,2024,5,19,3,465.07,465.07,49
29636,4a97ee94-b427-4d71-b3cb-6c71163d93bc,Electronics,361.03,4,2025-05-21,Oceania,PayPal,5,0,2.1,0,1444.12,2025,5,21,2,361.03,361.03,52
29637,6394aac8-6c85-490c-a8f1-90e94e4ff148,Electronics,305.45,1,2025-06-21,South America,BankTransfer,3,0,3.1,5,290.18,2025,6,25,5,290.17749999999995,290.18,29
29638,44a3bd3f-aadc-4a68-84f9-15cb5f875513,Fashion,368.523,2,2024-11-11,South America,PayPal,4,0,3.8,0,737.05,2024,11,46,0,368.523,368.525,51
29639,864d5c41-0f03-4060-95d6-cd21ef314ada,Fashion,344.64,4,2023-03-18,Oceania,Cash,9,0,4.4,5,1309.63,2023,3,11,5,327.40799999999996,327.4075,58
29640,ed06ced5-cd05-4c2d-9b4a-21c3b192d170,Beauty,424.9,4,2024-02-04,Europe,BankTransfer,8,0,3.3,0,1699.6,2024,2,5,6,424.9,424.9,49
29641,1f75d3b9-7878-4e8d-99b2-7bdab654dded,Automotive,162.42,1,2023-12-03,Europe,Cash,1,0,4.6,5,154.3,2023,12,48,6,154.29899999999998,154.3,53
29642,62577534-0b12-42c4-bbbf-bd9f0c9433fd,Electronics,245.6,2,2024-03-27,North America,Cash,5,0,3.6,0,491.2,2024,3,13,2,245.6,245.6,45
29643,de6b9f73-41bf-4e23-988d-bf501dc9c4f1,Beauty,271.656,3,2024-11-24,Asia,CreditCard,8,0,2.8,20,651.97,2024,11,47,6,217.3248,217.32333333333335,86
29644,2ab053f0-2d07-4c6d-b058-8b0903a14ff8,Fashion,103.69,3,2024-08-16,Europe,BankTransfer,6,0,2.4,5,295.52,2024,8,33,4,98.5055,98.50666666666666,40
